Strategy,Total Return (%),Sharpe Ratio,Max Drawdown (%),Total Trades,Win Trades,Loss Trades,Win Rate (%),printlog,commission,initial_cash,trigger_up_threshold,trigger_down_threshold,holding_days,stop_loss_pct,take_profit_pct
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,7.0,20.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,10.0,10.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,7.0,15.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,5.0,10.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,5.0,20.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,3.0,15.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,3.0,20.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,3.0,10.0
StrategyMomentumDualBroad,0.6297617513965906,-2.6507467527135655,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.0,15,7.0,10.0
StrategyMomentumDualBroad,0.6256529438005978,-2.605482227494743,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,10,7.0,5.0
StrategyMomentumDualBroad,0.6256529438005978,-2.605482227494743,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,10,3.0,5.0
StrategyMomentumDualBroad,0.6256529438005978,-2.605482227494743,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,10,10.0,5.0
StrategyMomentumDualBroad,0.6256529438005978,-2.605482227494743,,15,10,5,66.66666666666666,False,0.001,100000.0,0.5,-0.1,10,5.0,5.0
StrategyMomentumDualBroad,0.6251773873229242,-2.7255263195329245,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-0.5,20,5.0,5.0
StrategyMomentumDualBroad,0.6251773873229242,-2.7255263195329245,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-0.5,20,3.0,5.0
StrategyMomentumDualBroad,0.6251773873229242,-2.7255263195329245,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-0.5,20,10.0,5.0
StrategyMomentumDualBroad,0.6251773873229242,-2.7255263195329245,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-0.5,20,7.0,5.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,7.0,10.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,3.0,20.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,7.0,20.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,10.0,10.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,5.0,15.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,3.0,10.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,5.0,20.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,3.0,15.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,10.0,20.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,10.0,15.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,5.0,10.0
StrategyMomentumDualBroad,0.619883615459789,-2.7044243916633115,,8,7,1,87.5,False,0.001,100000.0,1.0,-1.5,15,7.0,15.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,3.0,15.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,5.0,20.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,3.0,20.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,7.0,15.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,10.0,15.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,5.0,15.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,7.0,20.0
StrategyMomentumDualBroad,0.6187369290423302,-2.7620412859060757,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.0,20,10.0,20.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,3.0,10.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,3.0,15.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,5.0,20.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,10.0,20.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,10.0,15.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,7.0,20.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,7.0,15.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,10.0,10.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,7.0,10.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,5.0,15.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,3.0,20.0
StrategyMomentumDualBroad,0.6186453076528974,-2.7112742501496365,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,15,5.0,10.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,3.0,10.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,10.0,10.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,7.0,15.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,10.0,20.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,7.0,10.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,7.0,20.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,5.0,10.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,5.0,15.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,3.0,20.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,3.0,15.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,10.0,15.0
StrategyMomentumDualBroad,0.6173232629780743,-2.770160130365875,,12,9,3,75.0,False,0.001,100000.0,0.5,-1.5,20,5.0,20.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,3.0,15.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,3.0,20.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,7.0,15.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,10.0,20.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,5.0,15.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,5.0,20.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,10.0,15.0
StrategyMomentumDualBroad,0.6172224969033874,-2.5151406920319297,,14,9,5,64.28571428571429,False,0.001,100000.0,0.5,-0.5,15,7.0,20.0
StrategyMomentumDualBroad,0.6164178355557113,-2.723665075335474,,5,4,1,80.0,False,0.001,100000.0,2.0,-2.0,20,10.0,10.0
StrategyMomentumDualBroad,0.6164178355557113,-2.723665075335474,,5,4,1,80.0,False,0.001,100000.0,2.0,-2.0,20,7.0,10.0
StrategyMomentumDualBroad,0.6157606866766305,-2.727337741894461,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-2.0,10,5.0,5.0
StrategyMomentumDualBroad,0.6157606866766305,-2.727337741894461,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-2.0,10,3.0,5.0
StrategyMomentumDualBroad,0.6157606866766305,-2.727337741894461,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-2.0,10,7.0,5.0
StrategyMomentumDualBroad,0.6157606866766305,-2.727337741894461,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-2.0,10,10.0,5.0
StrategyMomentumDualBroad,0.6144929389664895,-2.5284123693157086,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-2.0,15,3.0,5.0
StrategyMomentumDualBroad,0.6144929389664895,-2.5284123693157086,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-2.0,15,5.0,5.0
StrategyMomentumDualBroad,0.6144929389664895,-2.5284123693157086,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-2.0,15,7.0,5.0
StrategyMomentumDualBroad,0.6144929389664895,-2.5284123693157086,,13,10,3,76.92307692307693,False,0.001,100000.0,0.5,-2.0,15,10.0,5.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,3.0,15.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,10.0,10.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,10.0,20.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,10.0,15.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,3.0,20.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,5.0,20.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,5.0,10.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,7.0,10.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,5.0,15.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,3.0,10.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,7.0,15.0
StrategyMomentumDualBroad,0.612648381422544,-2.74483878075547,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,7.0,20.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,3.0,10.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,10.0,20.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,3.0,20.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,5.0,20.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,10.0,15.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,7.0,15.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,10.0,10.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,3.0,15.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,7.0,20.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,7.0,10.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,5.0,10.0
StrategyMomentumDualBroad,0.6118937758274637,-2.749108876324682,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.5,10,5.0,15.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.0,10,5.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,10,5.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,10,3.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.0,10,10.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.0,10,7.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,10.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-1.0,10,3.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,10,10.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.5,10,7.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,5.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,7.0,5.0
StrategyMomentumDualBroad,0.611615761804356,-2.7506847336697295,,9,8,1,88.88888888888889,False,0.001,100000.0,1.0,-0.1,10,3.0,5.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,7.0,10.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,10.0,10.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,7.0,15.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,7.0,20.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,10.0,20.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,10.0,15.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,3.0,20.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,3.0,10.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,5.0,15.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,5.0,20.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,5.0,10.0
StrategyMomentumDualBroad,0.6091347515870681,-2.609615079177916,,15,9,6,60.0,False,0.001,100000.0,0.5,-1.5,10,3.0,15.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,3.0,20.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,3.0,15.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,10.0,15.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,10.0,20.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,5.0,20.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,5.0,15.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,7.0,15.0
StrategyMomentumDualBroad,0.6088702473395253,-2.556097074950068,,13,9,4,69.23076923076923,False,0.001,100000.0,0.5,-2.0,15,7.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,7.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,7.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,3.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,7.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,3.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,7.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,3.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,3.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,7.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,10.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,7.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,10.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,10.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,7.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,7.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,7.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,7.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,10.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,5.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,5.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,5.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,5.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,7.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,7.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,3.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.1,7,7.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,5.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,10.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,7.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,7.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,7.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,10.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.5,7,3.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,5.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-2.0,7,5.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,10.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,10.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,10.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,3.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,5.0,15.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,5.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,5.0,10.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.5,7,10.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-0.5,7,5.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.5,7,3.0,5.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.5,7,3.0,20.0
StrategyMomentumDualBroad,0.6070879960615675,-2.776552477277088,,9,7,2,77.77777777777779,False,0.001,100000.0,1.0,-1.0,7,3.0,5.0
